582 TRIG
3427 TRLATR
4723 TRLEC
3712 TRMAZ
3422 TRMIRA
16 TRO
5048 TROLLE
3386 TRONTE
3541 TRONTEC
3475 TRONTEM
3411 TRONTEP
3810 TROOS
3468 TRQUAD
3529 TRSANVE
3615 TRTAI
1153 TRTN
998 TSGI
1922 TSMUG
4715 TSPOP
1209 TUDA
817 TUN
604 TVBS
4488 TVCOLVI
1934 TVMON
4531 TVONTEL
3029 TVPIA
686 UBI
2329 UDBUJ
4523 UDONTE
350 UDT9
312 URGN
4146 VABESN
2273 VACAR
521 VADA
4095 VAGAL
4918 VALAVEN
44 VALC
454 VALD
840 VALE
380 VALG
1106 VALL
1099 VALT
634 VALTE
1100 VALTP
471 VANA
4582 VANSA
3377 VAORI
152 VARA
492 VARC
571 VATE
3103 VAVEDD
1928 VAVER
3269 VAVERG
3102 VAVIL
985 VBAD
4668 VBBAV
2378 VBBEU
4671 VBDOM
4553 VBEGRO
1276 VBFI
4559 VBOTT
4560 VBOTTA
4587 VBRON
4160 VBSAN
1941 VCCAR
481 VCCP
544 VCHIA
4092 VCPRI
1929 VCRAS
2278 VCRIM
531 VCST
4122 VCSTR
4119 VCVER
2637 VEBIB
4150 VECAO
875 VECO
466 VEDD
208 VEDE
1183 VEGA
2281 VEJES
2283 VEMAR
4111 VEMIRAL
562 VER
115 VERD
654 VERG
265 VERN
116 VERO
615 VERU
4670 VESAN
4545 VESCO
158 VEVE
4714 VEVENE
53 VIAD
2741 VIALT
491 VIASC
4674 VIASS
327 VICA
2653 VICIM
635 VICLI
714 VIGE
314 VIGO
958 VILBA
1464 VILDO
148 VILL
514 VILLI
465 VILO
1135 VILT
368 VIMA
3036 VIMUZ
1597 VIOL
192 VISE
1559 VITDA
871 VITI
118 VIVA
782 VIVARO
1040 VIVE
4148 VIVIC
609 VLBR
937 VLGS
1705 VLLTR
496 VMRC
622 VOLV
556 VPRD
4763 VRCER
647 VREDO
344 VRGG
2468 VRISO
2731 VRMOS
683 VRMZZ
1925 VROSP
2736 VRPRE
4697 VRSANV
247 VRZT
1527 VSCH
372 VSCO
665 VTIR
3547 VTMADO
1140 VVRN
78 ZEME
52 ZOCC
